mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	timesig	staff	voice	label	globalkey	localkey	pedal	chord	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note
1	1	0	0	3.0	0	0	3/4	2	1	A.I{	A	I		I	I						{	M	0	0	0, 4, 1		0	0
2	2	3	3	1.0	0	0	3/4	2	1	V7/IV	A	I		V7/IV	V		7		IV			Mm7	0	0	0, 4, 1, -2		0	0
2	2	4	4	2.0	1/4	1/4	3/4	2	1	IV64	A	I		IV64	IV		64					M	0	0	0, -1, 3		-1	0
3	3	6	6	0.5	0	0	3/4	2	1	V43(4)	A	I		V43(4)	V		43	4				Mm7	0	0	2, -1, 1, 0		1	2
3	3	13/2	13/2	0.5	1/8	1/8	3/4	2	1	V43	A	I		V43	V		43					Mm7	0	0	2, -1, 1, 5		1	2
3	3	7	7	1.0	1/4	1/4	3/4	2	1	I6	A	I		I6	I		6					M	0	0	4, 1, 0		0	4
3	3	8	8	0.5	1/2	1/2	3/4	2	1	ii65	A	I		ii65	ii		65					mm7	0	0	-1, 3, 0, 2		2	-1
3	3	17/2	17/2	0.5	5/8	5/8	3/4	2	1	ii6	A	I		ii6	ii		6					m	0	0	-1, 3, 2		2	-1
4	4	9	9	3.0	0	0	3/4	2	1	V|HC}	A	I		V	V					HC	}	M	0	0	1, 5, 2		1	1
5	5	12	12	3.0	0	0	3/4	2	1	V2/IV{	A	I		V2/IV	V		2		IV		{	Mm7	0	0	-2, 0, 4, 1		0	-2
6	6	15	15	0.5	0	0	3/4	2	1	#viio7/ii	A	I		#viio7/ii	#vii	o	7		ii			o7	0	0	7, 4, 1, -2		7	7
6	6	31/2	31/2	0.5	1/8	1/8	3/4	2	1	V65/ii	A	I		V65/ii	V		65		ii			Mm7	0	0	7, 4, 1, 3		3	7
6	6	16	16	1.0	1/4	1/4	3/4	2	1	ii(9)	A	I		ii(9)	ii			9				m	0	0	2, -1, 3	4	2	2
6	6	17	17	0.5	1/2	1/2	3/4	2	1	viio	A	I		viio	vii	o						o	0	0	5, 2, -1		5	5
6	6	35/2	35/2	0.5	5/8	5/8	3/4	2	1	V6	A	I		V6	V		6					M	0	0	5, 2, 1		1	5
7	7	18	18	1.0	0	0	3/4	2	1	I(94)	A	I		I(94)	I			94				M	0	0	0, -1, 1	2	0	0
7	7	19	19	0.5	1/4	1/4	3/4	2	1	V64/V	A	I		V64/V	V		64		V			M	0	0	3, 2, 6		2	3
7	7	39/2	39/2	0.5	3/8	3/8	3/4	2	1	viio6/V	A	I		viio6/V	vii	o	6		V			o	0	0	3, 0, 6		6	3
7	7	20	20	1.0	1/2	1/2	3/4	2	1	V/V	A	I		V/V	V				V			M	0	0	2, 6, 3		2	2
