mc	mn	quarterbeats	duration_qb	mc_onset	mn_onset	timesig	staff	voice	label	globalkey	localkey	pedal	chord	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note
205	205	306	0.5	0	0	3/8	2	1	IV(974)	g	i		IV(974)	IV			974				M	1	1	-1, -2, 0	1, -3	-1	-1
205	205	613/2	0.5	1/8	1/8	3/8	2	1	IV64	g	i		IV64	IV		64					M	1	1	0, -1, 3		-1	0
205	205	307	0.5	1/4	1/4	3/8	2	1	IV6	g	i		IV6	IV		6					M	1	1	3, 0, -1		-1	3
206	206	615/2	0.5	0	0	3/8	2	1	V65/V	g	i		V65/V	V		65		V			Mm7	1	1	6, 3, 0, 2		2	6
206	206	308	0.5	1/8	1/8	3/8	2	1	V7/V	g	i		V7/V	V		7		V			Mm7	1	1	2, 6, 3, 0		2	2
206	206	617/2	0.5	1/4	1/4	3/8	2	1	V43/V	g	i		V43/V	V		43		V			Mm7	1	1	3, 0, 2, 6		2	3
207	207	309	0.5	0	0	3/8	2	1	V(974)	g	i		V(974)	V			974				M	1	1	1, 0, 2	-4, -1	1	1
207	207	619/2	0.5	1/8	1/8	3/8	2	1	V2	g	i		V2	V		2					Mm7	1	1	-1, 1, 5, 2		1	-1
207	207	310	0.5	1/4	1/4	3/8	2	1	V64	g	i		V64	V		64					M	1	1	2, 1, 5		1	2
208	208	621/2	0.5	0	0	3/8	2	1	V65	g	i		V65	V		65					Mm7	1	1	5, 2, -1, 1		1	5
208	208	311	0.5	1/8	1/8	3/8	2	1	V7	g	i		V7	V		7					Mm7	1	1	1, 5, 2, -1		1	1
208	208	623/2	0.5	1/4	1/4	3/8	2	1	V43	g	i		V43	V		43					Mm7	1	1	2, -1, 1, 5		1	2
209	209	312	0.5	0	0	3/8	2	1	V65	g	i		V65	V		65					Mm7	1	1	5, 2, -1, 1		1	5
209	209	625/2	0.5	1/8	1/8	3/8	2	1	i	g	i		i	i							m	1	1	0, -3, 1		0	0
209	209	313	0.5	1/4	1/4	3/8	2	1	i7	g	i		i7	i		7					mm7	1	1	0, -3, 1, -2		0	0
210	210	627/2	0.5	0	0	3/8	2	1	iv	g	i		iv	iv							m	1	1	-1, -4, 0		-1	-1
210	210	314	0.5	1/8	1/8	3/8	2	1	V(64)	g	i		V(64)	V			64				M	1	1	1, 0, -3		1	1
210	210	629/2	0.5	1/4	1/4	3/8	2	1	ii%65	g	i		ii%65	ii	%	65					%7	1	1	-1, -4, 0, 2		2	-1
211	211	315	1.0	0	0	3/8	2	1	V7	g	i		V7	V		7					Mm7	1	1	1, 5, 2, -1		1	1
211	211	316	0.5	1/4	1/4	3/8	2	1	i	g	i		i	i							m	1	1	0, -3, 1		0	0
212	212	633/2	0.25	0	0	3/8	2	1	iv7	g	i		iv7	iv		7					mm7	1	1	-1, -4, 0, -3		-1	-1
212	212	1267/4	0.25	1/16	1/16	3/8	2	1	ii%65	g	i		ii%65	ii	%	65					%7	1	1	-1, -4, 0, 2		2	-1
212	212	317	1.0	1/8	1/8	3/8	2	1	V	g	i		V	V							M	1	1	1, 5, 2		1	1
213	213	318	1.5	0	0	3/8	2	1	i\\	g	i		i	i						\\	m	1	1	0, -3, 1		0	0
