mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	timesig	staff	voice	label	alt_label	globalkey	localkey	pedal	chord	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note
11	11	30	30	1.0	0	0	3/4	2	1	i6		b	i		i6	i		6					m	1	1	-3, 1, 0		0	-3
11	11	31	31	1.0	1/4	1/4	3/4	2	1	i		b	i		i	i							m	1	1	0, -3, 1		0	0
11	11	32	32	1.0	1/2	1/2	3/4	2	1	V6		b	i		V6	V		6					M	1	1	5, 2, 1		1	5
12	12	33	33	1.0	0	0	3/4	2	1	i		b	i		i	i							m	1	1	0, -3, 1		0	0
12	12	34	34	1.0	1/4	1/4	3/4	2	1	i6		b	i		i6	i		6					m	1	1	-3, 1, 0		0	-3
12	12	35	35	1.0	1/2	1/2	3/4	2	1	V		b	i		V	V							M	1	1	1, 5, 2		1	1
13	13	36	36	2.0	0	0	3/4	2	1	i		b	i		i	i							m	1	1	0, -3, 1		0	0
13	13	38	38	1.0	1/2	1/2	3/4	2	1	iv		b	i		iv	iv							m	1	1	-1, -4, 0		-1	-1
14	14	39	39	2.0	0	0	3/4	2	1	V/III		b	i		V/III	V				III			M	1	1	-2, 2, -1		-2	-2
14	14	41	41	1.0	1/2	1/2	3/4	2	1	V6/III		b	i		V6/III	V		6		III			M	1	1	2, -1, -2		-2	2
15	15	42	42	1.0	0	0	3/4	2	1	I/III		b	i		I/III	I				III			M	1	1	-3, 1, -2		-3	-3
15	15	43	43	1.0	1/4	1/4	3/4	2	1	I6/III		b	i		I6/III	I		6		III			M	1	1	1, -2, -3		-3	1
15	15	44	44	1.0	1/2	1/2	3/4	2	1	V/III		b	i		V/III	V				III			M	1	1	-2, 2, -1		-2	-2
16	16	45	45	3.0	0	0	3/4	2	1	I/III|PAC}		b	i		I/III	I				III	PAC	}	M	1	1	-3, 1, -2		-3	-3
17	17	48	48	1.0	0	0	3/4	2	1	I6/III{		b	i		I6/III	I		6		III		{	M	1	1	1, -2, -3		-3	1
17	17	49	49	1.0	1/4	1/4	3/4	2	1	I/III		b	i		I/III	I				III			M	1	1	-3, 1, -2		-3	-3
17	17	50	50	1.0	1/2	1/2	3/4	2	1	V64/III		b	i		V64/III	V		64		III			M	1	1	-1, -2, 2		-2	-1
18	18	51	51	1.0	0	0	3/4	2	1	I6/III		b	i		I6/III	I		6		III			M	1	1	1, -2, -3		-3	1
18	18	52	52	1.0	1/4	1/4	3/4	2	1	I/III		b	i		I/III	I				III			M	1	1	-3, 1, -2		-3	-3
18	18	53	53	1.0	1/2	1/2	3/4	2	1	V65/III		b	i		V65/III	V		65		III			Mm7	1	1	2, -1, -4, -2		-2	2
19	19	54	54	2.0	0	0	3/4	2	1	I/III		b	i		I/III	I				III			M	1	1	-3, 1, -2		-3	-3
19	19	56	56	1.0	1/2	1/2	3/4	2	1	V64/III		b	i		V64/III	V		64		III			M	1	1	-1, -2, 2		-2	-1
20	20	57	57	1.0	0	0	3/4	2	1	I6/III		b	i		I6/III	I		6		III			M	1	1	1, -2, -3		-3	1
20	20	58	58	1.0	1/4	1/4	3/4	2	1	I/III		b	i		I/III	I				III			M	1	1	-3, 1, -2		-3	-3
20	20	59	59	1.0	1/2	1/2	3/4	2	1	V6/III		b	i		V6/III	V		6		III			M	1	1	2, -1, -2		-2	2
21	21	60	60	1.0	0	0	3/4	2	1	I/III		b	i		I/III	I				III			M	1	1	-3, 1, -2		-3	-3
21	21	61	61	1.0	1/4	1/4	3/4	2	1	iv/v		b	i		iv/v	iv				v			m	1	1	0, -3, 1		0	0
21	21	62	62	1.0	1/2	1/2	3/4	2	1	iio/v		b	i		iio/v	ii	o			v			o	1	1	3, 0, -3		3	3
22	22	63	63	1.0	0	0	3/4	2	1	V65/v		b	i		V65/v	V		65		v			Mm7	1	1	6, 3, 0, 2		2	6
22	22	64	64	1.0	1/4	1/4	3/4	2	1	V(9)/v		b	i		V(9)/v	V			9	v			M	1	1	2, 6, 3	-3	2	2
22	22	65	65	1.0	1/2	1/2	3/4	2	1	V6/v		b	i		V6/v	V		6		v			M	1	1	6, 3, 2		2	6
23	23	66	66	1.0	0	0	3/4	2	1	i/v		b	i		i/v	i				v			m	1	1	1, -2, 2		1	1
23	23	67	67	1.0	1/4	1/4	3/4	2	1	V(4)/v		b	i		V(4)/v	V			4	v			M	1	1	2, 1, 3		2	2
23	23	68	68	1.0	1/2	1/2	3/4	2	1	V/v		b	i		V/v	V				v			M	1	1	2, 6, 3		2	2
24	24	69	69	2.0	0	0	3/4	2	1	i/v|PAC}		b	i		i/v	i				v	PAC	}	m	1	1	1, -2, 2		1	1
24	24	71	71	1.0	1/2	1/2	3/4	2	1	ii2/iv		b	i		ii2/iv	ii		2		iv			mm7	1	1	-1, 1, -2, 2		1	-1
25	25	72	72	1.0	0	0	3/4	2	1	#viio/iv{		b	i		#viio/iv	#vii	o			iv		{	o	1	1	4, 1, -2		4	4
25	25	73	73	0.75	1/4	1/4	3/4	2	1	V7/iv		b	i		V7/iv	V		7		iv			Mm7	1	1	0, 4, 1, -2		0	0
25	25	295/4	295/4	1.25	7/16	7/16	3/4	2	1	V6/iv		b	i		V6/iv	V		6		iv			M	1	1	4, 1, 0		0	4
26	26	75	75	2.0	0	0	3/4	2	1	iv(4)		b	i		iv(4)	iv			4				m	1	1	-1, -2, 0		-1	-1
26	26	77	77	1.0	1/2	1/2	3/4	2	1	iv		b	i		iv	iv							m	1	1	-1, -4, 0		-1	-1
27	27	78	78	1.0	0	0	3/4	2	1	viio/V		b	i		viio/V	vii	o			V			o	1	1	6, 3, 0		6	6
27	27	79	79	0.75	1/4	1/4	3/4	2	1	V7/V		b	i		V7/V	V		7		V			Mm7	1	1	2, 6, 3, 0		2	2
27	27	319/4	319/4	1.25	7/16	7/16	3/4	2	1	V6/V		b	i		V6/V	V		6		V			M	1	1	6, 3, 2		2	6
28	28	81	81	2.0	0	0	3/4	2	1	V(4)		b	i		V(4)	V			4				M	1	1	1, 0, 2		1	1
28	28	83	83	2.0	1/2	1/2	3/4	2	1	V}		b	i		V	V						}	M	1	1	1, 5, 2		1	1
29	29	84	84	0.0	0	0	3/4	2	1	{		b	i									{		1	1				
29	29	85	85	1.0	1/4	1/4	3/4	2	1	V64		b	i		V64	V		64					M	1	1	2, 1, 5		1	2
29	29	86	86	1.0	1/2	1/2	3/4	2	1	#viio		b	i		#viio	#vii	o						o	1	1	5, 2, -1		5	5
30	30	87	87	1.0	0	0	3/4	2	1	V(9)		b	i		V(9)	V			9				M	1	1	1, 5, 2	-4	1	1
30	30	88	88	1.0	1/4	1/4	3/4	2	1	V(#2)		b	i		V(#2)	V			#2				M	1	1	1, 3, 2		1	1
30	30	89	89	1.0	1/2	1/2	3/4	2	1	#viio		b	i		#viio	#vii	o						o	1	1	5, 2, -1		5	5
31	31	90	90	1.0	0	0	3/4	2	1	i		b	i		i	i							m	1	1	0, -3, 1		0	0
31	31	91	91	1.0	1/4	1/4	3/4	2	1	i64		b	i		i64	i		64					m	1	1	1, 0, -3		0	1
31	31	92	92	1.0	1/2	1/2	3/4	2	1	i		b	i		i	i							m	1	1	0, -3, 1		0	0
32	32	93	93	1.0	0	0	3/4	2	1	i6		b	i		i6	i		6					m	1	1	-3, 1, 0		0	-3
32	32	94	94	1.0	1/4	1/4	3/4	2	1	ii%7		b	i		ii%7	ii	%	7					%7	1	1	2, -1, -4, 0		2	2
32	32	95	95	1.0	1/2	1/2	3/4	2	1	i		b	i		i	i							m	1	1	0, -3, 1		0	0
33	33	96	96	1.0	0	0	3/4	2	1	ii%65		b	i		ii%65	ii	%	65					%7	1	1	-1, -4, 0, 2		2	-1
33	33	97	97	1.0	1/4	1/4	3/4	2	1	i64		b	i		i64	i		64					m	1	1	1, 0, -3		0	1
33	33	98	98	1.0	1/2	1/2	3/4	2	1	iv6		b	i		iv6	iv		6					m	1	1	-4, 0, -1		-1	-4
34	34	99	99	1.0	0	0	3/4	2	1	i6		b	i		i6	i		6					m	1	1	-3, 1, 0		0	-3
34	34	100	100	1.0	1/4	1/4	3/4	2	1	iv		b	i		iv	iv							m	1	1	-1, -4, 0		-1	-1
34	34	101	101	1.0	1/2	1/2	3/4	2	1	ii%7		b	i		ii%7	ii	%	7					%7	1	1	2, -1, -4, 0		2	2
35	35	102	102	1.0	0	0	3/4	2	1	i6		b	i		i6	i		6					m	1	1	-3, 1, 0		0	-3
35	35	103	103	1.0	1/4	1/4	3/4	2	1	iv		b	i		iv	iv							m	1	1	-1, -4, 0		-1	-1
35	35	104	104	1.0	1/2	1/2	3/4	2	1	V		b	i		V	V							M	1	1	1, 5, 2		1	1
36	36	105	105	1.0	0	0	3/4	2	1	i|PAC}		b	i		i	i					PAC	}	m	1	1	0, -3, 1		0	0
36	36	106	106	1.0	1/4	1/4	3/4	2	1	i64		b	i		i64	i		64					m	1	1	1, 0, -3		0	1
36	36	107	107	1.0	1/2	1/2	3/4	2	1	i		b	i		i	i							m	1	1	0, -3, 1		0	0
