mc	mn	quarterbeats	duration_qb	mc_onset	mn_onset	timesig	staff	voice	label	globalkey	localkey	pedal	chord	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note
1	1	0	1.0	0	0	3/4	2	1	d.i	d	i		i	i							m	1	1	0, -3, 1		0	0
1	1	1	0.5	1/4	1/4	3/4	2	1	i(64)	d	i		i(64)	i			64				m	1	1	0, -1, -4		0	0
1	1	3/2	0.5	3/8	3/8	3/4	2	1	i(4)	d	i		i(4)	i			4				m	1	1	0, -1, 1		0	0
1	1	2	0.5	1/2	1/2	3/4	2	1	i(#7)	d	i		i(#7)	i			#7				m	1	1	0, -3, 1	5	0	0
1	1	5/2	0.5	5/8	5/8	3/4	2	1	i	d	i		i	i							m	1	1	0, -3, 1		0	0
2	2	3	3.0	0	0	3/4	2	1	ii%2	d	i		ii%2	ii	%	2					%7	1	1	0, 2, -1, -4		2	0
3	3	6	0.5	0	0	3/4	2	1	#viio7	d	i		#viio7	#vii	o	7					o7	1	1	5, 2, -1, -4		5	5
3	3	13/2	0.5	1/8	1/8	3/4	2	1	V6	d	i		V6	V		6					M	1	1	5, 2, 1		1	5
3	3	7	0.5	1/4	1/4	3/4	2	1	V65	d	i		V65	V		65					Mm7	1	1	5, 2, -1, 1		1	5
3	3	15/2	1.0	3/8	3/8	3/4	2	1	V6	d	i		V6	V		6					M	1	1	5, 2, 1		1	5
3	3	17/2	0.5	5/8	5/8	3/4	2	1	V65	d	i		V65	V		65					Mm7	1	1	5, 2, -1, 1		1	5
4	4	9	3.0	0	0	3/4	2	1	V2/iv	d	i		V2/iv	V		2		iv			Mm7	1	1	-2, 0, 4, 1		0	-2
5	5	12	1.0	0	0	3/4	2	1	iv6(#72)	d	i		iv6(#72)	iv		6	#72				m	1	1	-4, 0, 1, 4		-1	-4
5	5	13	2.0	1/4	1/4	3/4	2	1	iv6	d	i		iv6	iv		6					m	1	1	-4, 0, -1		-1	-4
6	6	15	2.0	0	0	3/4	2	1	V7	d	i		V7	V		7					Mm7	1	1	1, 5, 2, -1		1	1
6	6	17	0.5	1/2	1/2	3/4	2	1	V(6)	d	i		V(6)	V			6				M	1	1	1, 5, -3		1	1
6	6	35/2	0.5	5/8	5/8	3/4	2	1	V7	d	i		V7	V		7					Mm7	1	1	1, 5, 2, -1		1	1
7	7	18	1.0	0	0	3/4	2	1	V(64)	d	i		V(64)	V			64				M	1	1	1, 0, -3		1	1
7	7	19	1.0	1/4	1/4	3/4	2	1	iv	d	i		iv	iv							m	1	1	-1, -4, 0		-1	-1
7	7	20	0.5	1/2	1/2	3/4	2	1	bII64	d	i		bII64	bII		64					M	1	1	-4, -5, -1		-5	-4
7	7	41/2	0.5	5/8	5/8	3/4	2	1	#viio2	d	i		#viio2	#vii	o	2					o7	1	1	-4, 5, 2, -1		5	-4
8	8	21	1.0	0	0	3/4	2	1	V(64)	d	i		V(64)	V			64				M	1	1	1, 0, -3		1	1
8	8	22	3.0	1/4	1/4	3/4	2	1	V\\	d	i		V	V						\\	M	1	1	1, 5, 2		1	1
9	9	25	0.5	1/4	1/4	3/4	2	1	#viio2	d	i		#viio2	#vii	o	2					o7	1	1	-4, 5, 2, -1		5	-4
9	9	51/2	0.5	3/8	3/8	3/4	2	1	V7	d	i		V7	V		7					Mm7	1	1	1, 5, 2, -1		1	1
9	9	26	1.0	1/2	1/2	3/4	2	1	i	d	i		i	i							m	1	1	0, -3, 1		0	0
10	10	27	1.0	0	0	3/4	2	1	V2	d	i		V2	V		2					Mm7	1	1	-1, 1, 5, 2		1	-1
